,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,title,zipcode,tel
1477,전라북도 군산시 강변로 449,(내흥동),37,A02,A0206,A02060200,130332,14,20071106015251,,,126.7578998571,36.0086437477,6.0,20181029143014,45779,2,채만식 문학관,54042,
1478,강원도 춘천시 신동면 풍류1길 156,,32,A02,A0206,A02060100,2472919,14,20170106110805,http://tong.visitkorea.or.kr/cms/resource/87/2472887_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/2472887_image2_1.JPG,127.7248179735,37.8194162732,6.0,20191010151025,3426,13,책과인쇄박물관,24412,
1479,전라남도 장흥군 대덕읍 천관산문학길 160,,38,A02,A0206,A02060300,1391518,14,20110923142706,http://tong.visitkorea.or.kr/cms/resource/69/1374469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1374469_image3_1.jpg,126.9034800024,34.5156400721,6.0,20190823131359,17451,20,천관문학관,59352,
1480,경상북도 경산시 대학로 280,(대동),35,A02,A0206,A02060600,1779251,14,20130114132619,,,128.7575161207,35.8325411091,6.0,20191126180213,19639,1,천마아트센터,38541,
1481,충청남도 천안시 동남구 목천읍 삼방로 95,,34,A02,A0206,A02060200,129790,14,20050128000000,http://tong.visitkorea.or.kr/cms/resource/00/2601500_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2601500_image3_1.jpg,127.2216486884,36.7814799335,6.0,20190806172701,44149,12,천안 독립기념관,31232,
1482,충청남도 천안시 동남구 천안대로 429-13,(삼룡동),34,A02,A0206,A02060100,1935748,14,20140718160025,http://tong.visitkorea.or.kr/cms/resource/09/880909_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/880909_image3_1.jpg,127.1632093633,36.7867171800,6.0,20191115150413,9709,12,천안박물관,31195,
1483,충청남도 천안시 서북구 성정중4길 29,(성정동),34,A02,A0206,A02060600,130064,14,20050119000000,http://tong.visitkorea.or.kr/cms/resource/19/1901719_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/1901719_image3_1.jpg,127.1362884499,36.8273842423,6.0,20181030131052,24197,12,천안시 시민문화여성회관,31108,
1484,대전광역시 서구 유등로 927,(만년동),3,A02,A0206,A02060300,1906578,14,20140319171623,http://tong.visitkorea.or.kr/cms/resource/56/2597656_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/56/2597656_image2_1.bmp,127.3901781253,36.3707467253,6.0,20191030113055,7699,3,천연기념물센터(대전),35204,
1485,경상남도 거창군 거창읍 정장길 171-54,,36,A02,A0206,A02060300,1798541,14,20130306092541,http://tong.visitkorea.or.kr/cms/resource/59/2022359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2022359_image3_1.jpg,127.9194054743,35.6728828100,6.0,20191126175129,17035,2,천적생태과학관,50147,
1486,충청북도 음성군 감곡면 영산로 360,,33,A02,A0206,A02060100,130912,14,20070619000000,http://tong.visitkorea.or.kr/cms/resource/62/1080062_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1080062_image3_1.jpg,127.6495014868,37.0909186744,6.0,20180621153919,23017,6,철박물관,27611,
1487,강원도 태백시 동태백로 404,(철암동),32,A02,A0206,A02060300,2524183,14,20171221144350,http://tong.visitkorea.or.kr/cms/resource/78/2611378_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/78/2611378_image2_1.bmp,129.0371319258,37.1142615083,6.0,20190723092433,1253,14,철암탄광역사촌,26045,
1488,강원도 철원군 갈말읍 삼부연로 42,,32,A02,A0206,A02060700,129891,14,20071106013426,,,127.3122571015,38.1455595043,6.0,20180426160434,16745,12,철원문화원,24050,
1489,서울특별시 성동구 청계천로 530,(마장동),1,A02,A0206,A02060100,130658,14,20050927000000,http://tong.visitkorea.or.kr/cms/resource/27/2034227_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2034227_image3_1.jpg,127.0350435124,37.5712741560,6.0,20180306155443,23229,16,청계천박물관,04704,
1490,경상북도 청도군 각남면 각남로 59,,35,A02,A0206,A02060100,130101,14,20071106014215,http://tong.visitkorea.or.kr/cms/resource/14/1968414_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/1968414_image3_1.jpg,128.6571635420,35.6427940261,6.0,20180112095536,23471,20,청도농기구박물관,38321,
1491,경상북도 청도군 화양읍 청화로 47,,35,A02,A0206,A02060700,130014,14,20071106013842,http://tong.visitkorea.or.kr/cms/resource/19/1968419_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/1968419_image3_1.jpg,128.7328011794,35.6488669555,6.0,20180801152235,16030,20,청도문화원,38329,
1492,인천광역시 서구 크리스탈로 59,(경서동),2,A02,A0206,A02060900,2465166,14,20161220134157,http://tong.visitkorea.or.kr/cms/resource/18/2464818_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2464818_image3_1.jpg,126.6362810266,37.5305967767,6.0,20191023152101,6650,7,청라호수도서관,22759,
1493,경상북도 봉화군 명호면 광석길 39,,35,A02,A0206,A02060100,130666,14,20051019000000,http://tong.visitkorea.or.kr/cms/resource/96/221696_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/221696_image3_1.jpg,128.8938655156,36.7881350036,6.0,20180516145024,27382,8,청량산박물관,36257,
1494,경상남도 통영시 망일1길 82,(정량동),36,A02,A0206,A02060300,229904,14,20021031000000,http://tong.visitkorea.or.kr/cms/resource/02/2369502_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2369502_image2_1.jpg,128.4352822108,34.8450768451,6.0,20191111165405,41036,17,청마문학관,53048,
1495,경상북도 청송군 청송읍 금월로 244-30,,35,A02,A0206,A02060700,130011,14,20071106013837,,,129.0589280427,36.4299762249,6.0,20180201165052,15315,21,청송문화원,37433,
1496,경상북도 청송군 청송읍 주왕산로 222,,35,A02,A0206,A02060100,130846,14,20060622000000,http://tong.visitkorea.or.kr/cms/resource/13/1500213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1500213_image3_1.jpg,129.0837381351,36.3896840579,6.0,20181228103011,23272,21,청송민속박물관,37436,
1497,경기도 양주시 장흥면 권율로 83-5,,31,A02,A0206,A02060100,130650,14,20060619000000,http://tong.visitkorea.or.kr/cms/resource/24/1592024_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1592024_image3_1.jpg,126.9468028173,37.7224522056,6.0,20181231144248,21557,18,청암민속박물관,11520,
1498,충청남도 청양군 청양읍 문화예술로 187,,34,A02,A0206,A02060600,1755077,14,20121120170802,,,126.8004509446,36.4562710129,6.0,20191203163013,16657,13,청양문예회관,33339,
1499,서울특별시 종로구 효자로13길 45,(효자동),1,A02,A0206,A02060300,690984,14,20090211113812,http://tong.visitkorea.or.kr/cms/resource/36/2598436_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/36/2598436_image2_1.bmp,126.9725822208,37.5824522900,6.0,20191213111245,27223,23,청와대사랑채,03042,
1500,충청북도 청주시 상당구 단재로 361,(지북동),33,A02,A0206,A02060700,129958,14,20071106013657,http://tong.visitkorea.or.kr/cms/resource/34/1847834_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1847834_image3_1.jpg,127.5067392253,36.5986476990,6.0,20180730152744,14839,10,청원문화원,28786,
1501,서울특별시 종로구 북촌로6길 27,(계동),1,A02,A0206,A02061100,992288,14,20100405171406,http://tong.visitkorea.or.kr/cms/resource/63/1837863_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1837863_image3_1.jpg,126.9863365804,37.5804166629,6.0,20190926152108,26328,23,청원산방,03056,
1502,서울특별시 강남구 압구정로 134,(신사동),1,A02,A0206,A02060500,130595,14,20050607000000,http://tong.visitkorea.or.kr/cms/resource/42/1258242_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1258242_image3_1.jpg,127.0235014499,37.5243516222,6.0,20180316103847,16864,1,청작화랑,06029,
1503,충청북도 청주시 상당구 단재로 361,(지북동),33,A02,A0206,A02060700,129939,14,20071106013618,,,127.5067392253,36.5986476990,6.0,20180130174013,24863,10,청주문화원,28786,
1504,충청북도 청주시 흥덕구 1순환로438번길 9,(신봉동),33,A02,A0206,A02060300,1627209,14,20120510114456,http://tong.visitkorea.or.kr/cms/resource/53/1894453_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1894453_image3_1.jpg,127.4689966885,36.6521519940,6.0,20180112105130,19122,10,청주백제유물전시관,28459,
1505,충청북도 청주시 상당구 문의면 대청호반로 721,,33,A02,A0206,A02060500,1627090,14,20120510104644,http://tong.visitkorea.or.kr/cms/resource/41/1597041_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/1597041_image3_1.jpg,127.4937206905,36.5071079587,6.0,20181030111437,16517,10,청주시립대청호미술관,28208,
1506,충청북도 청주시 서원구 흥덕로 69,(사직동),33,A02,A0206,A02060600,129758,14,20071106012846,,,127.4696052460,36.6420670514,6.0,20180322135438,21504,10,청주예술의전당,28559,043-200-4428
1507,서울특별시 강남구 삼성로147길 4,(청담동),1,A02,A0206,A02060500,129930,14,20071106013558,http://tong.visitkorea.or.kr/cms/resource/89/684089_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/684089_image3_1.jpg,127.0476548520,37.5227300222,6.0,20181226102253,21751,1,청화랑,06063,
1508,서울특별시 중구 퇴계로16길 29,(남산동1가),1,A02,A0206,A02060100,130263,14,20071106014934,http://tong.visitkorea.or.kr/cms/resource/16/1034816_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1034816_image3_1.jpg,126.9843595742,37.5595329434,6.0,20180530145812,35809,24,초전섬유ㆍ퀼트박물관,04631,
1509,제주특별자치도 서귀포시 대정읍 일주서로3000번길 144,,39,A02,A0206,A02060100,130363,14,20071106015421,http://tong.visitkorea.or.kr/cms/resource/38/1620238_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1620238_image3_1.jpg,126.2300235314,33.2570220058,6.0,20180209101023,35968,3,초콜릿 박물관,63504,
1510,전라북도 전주시 완산구 최명희길 29,(풍남동3가),37,A02,A0206,A02060300,231978,14,20071008000000,http://tong.visitkorea.or.kr/cms/resource/09/2366409_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2366409_image3_1.jpg,127.1514947762,35.8155031037,6.0,20191030153823,35921,12,최명희문학관,55042,
1511,경상북도 영천시 금호읍 창산길 100-29,,35,A02,A0206,A02060300,1838602,14,20130816142828,,,128.8811920189,35.9078043420,6.0,20191118090228,5762,15,최무선과학관,38882,
1512,경기도 안산시 상록구 샘골서길 64,(본오동),31,A02,A0206,A02060200,2362944,14,20160115172718,,,126.8627223802,37.2996442689,6.0,20191030153109,3144,15,최용신기념관,15539,
1513,전라북도 순창군 복흥면 추령로 1792-12,,37,A02,A0206,A02060300,1612096,14,20120424134100,,,126.9278428056,35.4781097935,6.0,20181227131850,16355,7,추령장승촌,56001,
1514,부산광역시 해운대구 달맞이길117번나길 111,(중동),6,A02,A0206,A02060900,130118,14,20071106014255,http://tong.visitkorea.or.kr/cms/resource/38/1859038_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1859038_image3_1.jpg,129.1833308273,35.1616939311,6.0,20180704140737,32676,16,추리문학관,48115,
1515,경기도 과천시 추사로 78,(주암동),31,A02,A0206,A02060100,1918344,14,20140512112805,,,127.0283252597,37.4526155930,6.0,20190514140239,4633,3,추사박물관(과천),13820,
1516,인천광역시 동구 화도진로 31,(송현동),2,A02,A0206,A02060300,2491675,14,20170504095750,,,126.6342827418,37.4754698180,6.0,20191023150048,2078,5,추억극장미림,22550,
1517,경기도 양평군 용문면 용문산로 620,,31,A02,A0206,A02060500,2392454,14,20160712173032,http://tong.visitkorea.or.kr/cms/resource/43/2392443_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2392443_image2_1.jpg,127.5853831372,37.5445678245,6.0,20191029175019,4185,19,추억의 청춘뮤지엄,12510,
1518,서울특별시 종로구 경희궁길 46,(신문로2가),1,A02,A0206,A02060200,130954,14,20070806000000,http://tong.visitkorea.or.kr/cms/resource/98/696998_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/696998_image3_1.jpg,126.9690605730,37.5735032672,6.0,20190508164301,20800,23,축구전시관,03175,
1519,강원도 춘천시 춘천로 112,(효자동),32,A02,A0206,A02060600,1279232,14,20110516092701,http://tong.visitkorea.or.kr/cms/resource/50/1836950_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1836950_image3_1.jpg,127.7276939015,37.8729823203,6.0,20181224141643,40057,13,축제극장 몸짓,24336,
1520,서울특별시 종로구 돈화문로9길 27,(낙원동),1,A02,A0206,A02060100,774640,14,20090803104919,http://tong.visitkorea.or.kr/cms/resource/26/2022426_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2022426_image3_1.jpg,126.9902253673,37.5714927697,6.0,20190926155105,18547,23,춘원당한방박물관,03139,
1521,강원도 춘천시 서면 박사로 854,,32,A02,A0206,A02060100,2633906,14,20191107133613,,,127.6918882316,37.8930876473,6.0,20191120092813,0,13,춘천 애니메이션박물관,24461,
1522,강원도 춘천시 신북읍 신북로 264,,32,A02,A0206,A02060100,130908,14,20070523000000,http://tong.visitkorea.or.kr/cms/resource/64/2515764_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2515764_image3_1.jpg,127.7497674166,37.9487350284,6.0,20180205170237,32883,13,춘천막국수체험박물관,24203,
1523,강원도 춘천시 효자상길5번길 13,(효자동),32,A02,A0206,A02060600,129759,14,20071106012848,http://tong.visitkorea.or.kr/cms/resource/34/2029834_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2029834_image3_1.jpg,127.7292937668,37.8726351683,6.0,20190509103926,20948,13,춘천문화예술회관,24336,
1524,강원도 춘천시 퇴계농공로 40,(퇴계동),32,A02,A0206,A02060700,129940,14,20071106013620,http://tong.visitkorea.or.kr/cms/resource/46/1836946_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1836946_image3_1.jpg,127.7436598077,37.8496742180,6.0,20181102101218,17853,13,춘천문화원,24420,
1525,강원도 춘천시 서부대성로 71,(옥천동),32,A02,A0206,A02060500,130661,14,20051013000000,,,127.7311599712,37.8824785029,6.0,20180910135217,20490,13,춘천미술관,24264,
1526,강원도 춘천시 우석로 100,(석사동),32,A02,A0206,A02060900,130833,14,20060510000000,,,127.7572803690,37.8638561555,6.0,20190808174600,25108,13,춘천시립도서관,24327,033-245-5102
1527,강원도 춘천시 영서로 3017,(사농동),32,A02,A0206,A02060600,130487,14,20040309000000,http://tong.visitkorea.or.kr/cms/resource/38/181738_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/181738_image3_1.jpg,127.7201820312,37.9215737485,6.0,20191203111953,23912,13,춘천인형극장,24235,
1528,충청북도 옥천군 옥천읍 향수3길 19,,33,A02,A0206,A02060300,130697,14,20051219000000,http://tong.visitkorea.or.kr/cms/resource/00/672200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/672200_image3_1.jpg,127.5798293772,36.3144759842,6.0,20181227100556,18040,5,춘추민속관,29030,
1529,전라북도 남원시 양림길 43,(어현동),37,A02,A0206,A02060600,130041,14,20050113000000,http://tong.visitkorea.or.kr/cms/resource/95/1606595_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/1606595_image3_1.jpg,127.3901038165,35.4022068955,6.0,20180604092518,22783,4,춘향문화예술회관,55795,
1530,경기도 파주시 회동길 145,(문발동),31,A02,A0206,A02060100,2498600,14,20170703134437,http://tong.visitkorea.or.kr/cms/resource/60/2498560_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2498560_image2_1.jpg,126.6866936546,37.7086519413,6.0,20190624105453,2021,27,출판도시 활판인쇄박물관,10881,
1531,대전광역시 유성구 대학로 99,(궁동),3,A02,A0206,A02060600,1167117,14,20110111110609,,,127.3457377686,36.3666269634,6.0,20181030131756,37103,4,충남대학교 정심화국제문화회관,34134,
1532,대전광역시 유성구 대학로 99,(궁동),3,A02,A0206,A02060100,129817,14,20071106013145,http://tong.visitkorea.or.kr/cms/resource/07/1096207_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1096207_image3_1.jpg,127.3457377686,36.3666269634,6.0,20180309165721,27739,4,충남대학교박물관,34134,
1533,서울특별시 종로구 세종대로 지하 175,(세종로),1,A02,A0206,A02060200,1012036,14,20100429160709,http://tong.visitkorea.or.kr/cms/resource/70/1057270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1057270_image3_1.jpg,126.9767987938,37.5721757827,6.0,20181030113800,21179,23,충무공 이야기,03172,
1534,서울특별시 중구 퇴계로 387,(흥인동),1,A02,A0206,A02060600,130695,14,20051213000000,http://tong.visitkorea.or.kr/cms/resource/78/2031978_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2031978_image3_1.jpg,127.0148010741,37.5655661220,6.0,20180330104650,21829,24,충무아트센터,04569,
1535,충청북도 청주시 상당구 대성로122번길 67,(수동),33,A02,A0206,A02060700,1938427,14,20140731132251,http://tong.visitkorea.or.kr/cms/resource/73/2036173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2036173_image3_1.jpg,127.4954725012,36.6373263930,6.0,20190515142248,3848,10,충북문화관,28518,
1536,충청북도 청주시 청원구 공항로287번길 56,(주중동),33,A02,A0206,A02060700,1729789,14,20121008111848,http://tong.visitkorea.or.kr/cms/resource/94/2036194_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2036194_image3_1.jpg,127.4797393137,36.6830541955,6.0,20191205173931,24197,10,충북학생교육문화원,28353,
1537,충청북도 충주시 충주호수로 423,(용탄동),33,A02,A0206,A02060300,1687039,14,20120806160532,,,127.9628864678,37.0185633192,6.0,20190731151349,16762,11,충주 민물고기전시관,27432,
1538,충청북도 충주시 중앙탑면 감노로 2319,,33,A02,A0206,A02060300,1938381,14,20140731094527,http://tong.visitkorea.or.kr/cms/resource/77/1784777_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1784777_image3_1.jpg,127.8482076062,37.0283295264,6.0,20191113174308,11306,11,충주고구려비전시관,27448,
1539,충청북도 충주시 중앙탑면 묘곡내동길 100,,33,A02,A0206,A02060300,1689699,14,20120809170648,,,127.8484072453,37.0403170387,6.0,20190708151704,17065,11,충주고구려천문과학관,27448,
1540,충청북도 충주시 동량면 충원대로 1346,,33,A02,A0206,A02060300,130548,14,20050315000000,http://tong.visitkorea.or.kr/cms/resource/84/1597184_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1597184_image3_1.jpg,127.9289554218,37.0450874177,6.0,20180604142324,24075,11,충주과수과학관,27442,
1541,충청북도 충주시 탄금대안길 33,(칠금동),33,A02,A0206,A02060700,129951,14,20071106013642,http://tong.visitkorea.or.kr/cms/resource/22/177922_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/177922_image3_1.jpg,127.8977821042,36.9872212808,6.0,20180802133411,15507,11,충주문화원,27440,
1542,충청북도 충주시 중앙탑면 중앙탑길 112-28,,33,A02,A0206,A02060100,130081,14,20071106014122,,,127.8654619578,37.0161867973,6.0,20190625144132,33620,11,충주박물관,27447,
1543,충청북도 충주시 남한강로 24,(금릉동),33,A02,A0206,A02060100,1689954,14,20120810111104,http://tong.visitkorea.or.kr/cms/resource/70/2024770_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2024770_image3_1.jpg,127.9055702752,36.9878491297,6.0,20191224135329,25045,11,충주세계무술박물관,27438,
1544,충청북도 충주시 예성로 207,(교현동),33,A02,A0206,A02060900,130758,14,20060313000000,http://tong.visitkorea.or.kr/cms/resource/70/1847970_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1847970_image3_1.jpg,127.9338125553,36.9748428128,6.0,20181029152736,17869,11,충주시립도서관,27378,
1545,충청북도 충주시 중원대로 3324,,33,A02,A0206,A02061100,1690303,14,20120810163031,,,127.9258024576,36.9645410723,6.0,20191211095429,15739,11,충주시택견원,27411,
1546,충청북도 충주시 살미면 월악로 432,,33,A02,A0206,A02060100,2613665,14,20190730163237,,,128.0145712080,36.9045940445,6.0,20191205143457,0,11,충주커피박물관,27492,
1547,세종특별자치시 금남면 산림박물관길 110,,8,A02,A0206,A02060100,130133,14,20071106014336,http://tong.visitkorea.or.kr/cms/resource/32/1870832_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1870832_image3_1.jpg,127.2377899962,36.4361920872,6.0,20180201144259,38599,1,충청남도 산림박물관,30085,
1548,충청남도 공주시 국고개길 24,(중동),34,A02,A0206,A02060100,2525523,14,20171226095114,http://tong.visitkorea.or.kr/cms/resource/37/1838237_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/1838237_image3_1.jpg,127.1266106033,36.4537520024,6.0,20191018155655,927,1,충청남도역사박물관,32563,
1549,충청남도 천안시 동남구 옛농고1길 41,(원성동),34,A02,A0206,A02060600,1778181,14,20130110152422,,,127.1569204118,36.8096283198,6.0,20191126180311,10198,12,충청남도학생교육문화원,31127,
1550,충청북도 청주시 상당구 대성로 150,(수동),33,A02,A0206,A02060300,2614908,14,20190809164343,http://tong.visitkorea.or.kr/cms/resource/59/2519459_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/59/2519459_image2_1.JPG,127.4928060477,36.6382456841,6.0,20191211165850,0,10,충청북도자연과학교육원 과학전시관,28513,
1551,경기도 광명시 오리로347번길 5-6,(소하동),31,A02,A0206,A02060100,130707,14,20060607000000,http://tong.visitkorea.or.kr/cms/resource/01/2002301_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2002301_image3_1.jpg,126.8781950141,37.4335512333,6.0,20180717150920,20295,4,충현박물관,14333,
1552,경상북도 예천군 감천면 복골길 150,(감천면),35,A02,A0202,A02020600,2406252,14,20160830093528,http://tong.visitkorea.or.kr/cms/resource/93/2405193_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2405193_image3_1.jpg,128.5140463330,36.7002323208,6.0,20181226095447,1192,16,충효테마공원,36810,054-650-8311
1553,강원도 원주시 서원대로 331,(명륜동),32,A02,A0206,A02060600,130108,14,20071106014229,http://tong.visitkorea.or.kr/cms/resource/91/2046391_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2046391_image3_1.jpg,127.9446233866,37.3354958858,6.0,20180226145940,31867,9,치악예술관,26447,
1554,경상북도 칠곡군 왜관읍 관문로1길 32,,35,A02,A0206,A02060600,1754502,14,20121120101049,,,128.4171638991,35.9919528831,6.0,20191203163711,16951,22,칠곡군 교육문화회관,39872,
1555,경상북도 칠곡군 왜관읍 2번도로길 23,,35,A02,A0206,A02060700,130021,14,20071106013856,http://tong.visitkorea.or.kr/cms/resource/49/1056249_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1056249_image3_1.jpg,128.3972657166,35.9898305364,6.0,20180130163255,17713,22,칠곡문화원,39896,
1556,경상북도 칠곡군 석적읍 강변대로 1580,,35,A02,A0206,A02060200,2357984,14,20151230175810,http://tong.visitkorea.or.kr/cms/resource/49/2357849_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/49/2357849_image2_1.JPG,128.4043643119,36.0177663851,6.0,20191030153243,11784,22,칠곡호국평화기념관,39848,
1557,경상남도 거제시 하청면 칠천로 265-39,,36,A02,A0206,A02060300,2406404,14,20160830112150,http://tong.visitkorea.or.kr/cms/resource/07/2405207_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2405207_image3_1.jpg,128.6282618906,34.9776710338,6.0,20191029171427,2697,1,칠천량해전공원전시관,53203,
1558,서울특별시 강남구 언주로174길 13,(신사동),1,A02,A0206,A02060500,130414,14,20071106015614,,,127.0350002829,37.5285735608,6.0,20180319145350,19235,1,카이스 갤러리,06017,
1559,제주특별자치도 제주시 조천읍 선교로 264,,39,A02,A0206,A02060300,1893901,14,20140212105021,,,126.7005665574,33.4795798579,6.0,20190508112433,4498,4,캐릭파크,63341,
1560,충청남도 아산시 신리길 55,(신동),34,A02,A0206,A02060300,2007772,14,20150604132702,http://tong.visitkorea.or.kr/cms/resource/64/2007764_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/64/2007764_image2_1.JPG,127.0350655918,36.7781131227,6.0,20191112172230,6653,9,캔아트 체험교실,31476,
1561,강원도 강릉시 왕산면 왕산로 2171-19,,32,A02,A0206,A02060100,2592013,14,20190314151341,,,128.7846048822,37.6522307832,6.0,20190318171816,34,1,커피커퍼 커피박물관,25641,
1562,서울특별시 중구 청계천로 40,(다동) 한국관광공사 서울센터 빌딩,1,A02,A0206,A02060300,2377741,14,20160412133747,,,126.9815706850,37.5685207373,6.0,20191213112119,10787,24,케이스타일허브(K-Style Hub),04521,
1563,서울특별시 강남구 언주로 827,(신사동),1,A02,A0206,A02060100,231972,14,20070927000000,http://tong.visitkorea.or.kr/cms/resource/80/2564380_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2564380_image2_1.jpg,127.0327895008,37.5240601559,6.0,20191031172000,26981,1,코리아나 화장박물관,06024,
1564,서울특별시 강남구 영동대로 513,(삼성동),1,A02,A0206,A02060300,130284,14,20060220000000,http://tong.visitkorea.or.kr/cms/resource/86/2433886_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/86/2433886_image2_1.JPG,127.0591318945,37.5118092746,6.0,20190924162936,82406,1,코엑스 아쿠아리움,06164,
1565,서울특별시 강남구 영동대로 513,(삼성동),1,A02,A0206,A02060600,1019271,14,20100511172537,http://tong.visitkorea.or.kr/cms/resource/72/2005272_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2005272_image3_1.jpg,127.0591402265,37.5118148298,6.0,20181226141155,27255,1,코엑스아티움,06164,
1566,경기도 과천시 코오롱로 11,(별양동),31,A02,A0206,A02060100,2615475,14,20190816140510,,,126.9905211258,37.4256458224,6.0,20191209142045,0,3,코오롱 스페이스K,13837,
1567,경기도 성남시 수정구 대왕판교로 825,(시흥동),31,A02,A0206,A02060300,2499608,14,20170712143341,,,127.0997975928,37.4153156469,6.0,20191023144651,1147,12,코이카(KOICA) 지구촌체험관,13449,
1568,경상남도 김해시 진례면 진례로 275-51,,36,A02,A0206,A02060500,130841,14,20060608000000,http://tong.visitkorea.or.kr/cms/resource/56/1546956_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1546956_image3_1.jpg,128.7442777866,35.2496676522,6.0,20180112112035,22978,4,클레이아크 김해미술관,50874,
1569,서울특별시 종로구 평창30길 47,(평창동),1,A02,A0206,A02060500,130643,14,20050630000000,http://tong.visitkorea.or.kr/cms/resource/22/697022_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/697022_image3_1.jpg,126.9742923100,37.6130126572,6.0,20181224143141,16243,23,키미아트,03004,
1570,경기도 고양시 일산서구 킨텍스로 217-60,(대화동),31,A02,A0206,A02060400,250465,14,20071019000000,http://tong.visitkorea.or.kr/cms/resource/29/1589229_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1589229_image3_1.jpg,126.7455782754,37.6689909419,6.0,20191016144344,18216,2,킨텍스,10390,
1571,부산광역시 금정구 죽전1길 29,,6,A02,A0206,A02060500,1940446,14,20140811140436,,,129.0542062355,35.2524397057,6.0,20191113173137,4272,2,킴스아트필드미술관,46237,
